index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
5465,21808.57,9.38,60.61,92.54,0,0,0,7,4,5,5,2,2,4,100,0
5466,49045.47,9.61,58.28,63.76,6,0,0,10,3,4,2,1,4,1,92,1
5467,16701.42,9.76,85.58,41.96,0,0,0,8,5,2,1,4,5,4,76,0
5468,42286.17,5.87,83.3,52.34,0,0,0,4,2,4,2,3,1,4,57,1
5469,34556.53,9.27,45.75,71.07,0,0,0,6,3,3,4,3,4,4,72,0
5470,20461.75,7.46,94.1,35.99,0,0,0,6,4,5,3,5,5,3,51,0
5471,48006.45,7.84,37.39,46.26,0,0,0,4,1,2,5,1,4,4,60,1
5472,29248.26,6.2,93.39,74.96,3,4,0,5,5,2,5,4,1,2,51,1
5473,28342.54,7.53,53.43,83.44,0,0,0,8,5,4,2,1,3,2,86,1
5474,20752.22,9.55,49.96,81.55,3,0,0,9,2,1,5,1,1,5,73,0
5475,42043.7,6.78,42.76,63.47,3,0,0,6,2,4,4,5,5,1,53,0
5476,30094.38,6.78,80.54,93.73,0,3,0,8,3,1,3,4,5,2,72,1
5477,14944.67,5.32,80.02,44.24,6,0,0,4,4,2,5,5,4,1,88,0
5478,25913.23,8.89,92.36,67.02,6,0,0,6,3,5,1,1,3,2,70,0
5479,28126.12,9.17,46.84,48.35,6,0,2,10,4,1,5,1,2,2,67,1
5480,26628.39,5.93,68.53,56.46,1,0,0,9,1,1,5,1,4,2,61,0
5481,34918.4,5.09,50.56,49.39,4,0,0,5,5,3,5,1,5,4,87,0
5482,24190.59,8.48,60.68,86.19,4,0,0,5,4,2,3,1,3,2,69,1
5483,25308.56,8.6,39.76,68.05,1,0,0,6,3,1,3,4,2,4,84,1
5484,28217.55,9.93,57.49,60.25,0,0,0,3,5,3,4,2,2,2,54,1
5485,15020.24,9.57,66.58,64.77,0,0,0,4,2,1,4,2,5,1,69,0
5486,41658.26,9.63,97.78,79.3,6,0,0,3,2,1,1,3,1,4,53,1
5487,10889.05,9.76,95.2,48.54,1,0,0,3,4,4,2,4,5,2,55,0
5488,15672,6.82,79.33,44.59,1,2,0,8,1,3,4,1,4,3,81,0
5489,31411.27,9.09,77.36,74.21,6,3,0,6,4,5,2,3,4,3,90,1
5490,11593.17,7.74,52.68,73.62,4,0,0,9,2,4,5,2,1,2,70,1
5491,31541.41,9.47,68.91,72.58,4,0,2,10,5,5,2,4,5,5,76,1
5492,15888.8,7.85,61.01,38.44,3,0,0,6,5,1,3,2,3,1,86,0
5493,19186.3,5.35,40.16,81.9,4,0,0,9,1,2,3,3,3,5,95,0
5494,36174.25,8.86,54.56,79.67,2,3,2,6,5,3,4,5,5,2,88,0
5495,46391.63,5.74,88.28,61.14,0,4,0,8,1,5,1,2,5,1,69,1
5496,43195.72,5.11,44.16,90.11,4,0,2,4,5,4,4,4,4,4,56,1
5497,33826.16,7.61,74.06,45.99,0,0,0,10,2,3,2,2,3,5,63,1
5498,22165.91,5.09,66.62,70.02,0,0,0,8,5,4,5,2,2,5,88,1
5499,23648.7,8.25,70.09,46.86,5,0,0,9,3,3,3,4,1,5,88,0
5500,49385.05,6.75,63.29,46.09,3,0,0,8,4,1,2,2,5,4,60,0
5501,40479.75,5.74,61.2,44.86,1,5,0,8,5,4,2,4,5,3,91,0
5502,43361.53,8.75,51.29,35.88,5,0,0,4,4,1,4,4,1,1,78,1
5503,48080.79,6.03,36.04,45.63,1,0,0,7,1,2,5,5,2,4,72,0
5504,25487.25,5.28,49.29,46.48,0,3,0,9,4,1,2,5,4,4,66,0
5505,41510.17,6.53,46.45,59.2,0,0,0,10,2,2,5,4,4,2,77,0
5506,49882.52,5.05,78.55,77.25,0,0,2,7,1,1,1,5,3,1,76,0
5507,40209.85,5.3,74.4,60.44,1,0,0,9,2,4,3,4,3,1,96,1
5508,43359.96,8.61,94.5,36.34,0,0,0,4,3,2,2,5,2,3,80,0
5509,32996.75,6.79,93.84,92.66,2,0,0,5,2,1,2,5,2,1,50,0
5510,38762.04,6.79,82.12,80.85,5,0,0,6,1,3,4,2,4,3,83,1
5511,26118.24,8.65,96.41,47.55,5,0,0,8,3,5,2,1,5,3,58,1
5512,22036.26,7.03,66.8,63.32,2,0,0,8,1,5,5,1,5,2,91,1
5513,30979.14,7.3,60.26,57.39,2,0,0,7,4,2,2,1,5,1,55,0
5514,46459.58,7.8,54.44,78.17,4,0,0,6,3,4,5,1,3,4,65,1
5515,27336.41,9.1,87.26,94.52,5,0,0,9,1,3,2,5,4,3,98,1
5516,10898.02,5.04,95.78,69.32,1,0,1,9,5,5,1,3,4,2,80,1
5517,27020.91,5.28,40.15,70.92,0,0,0,5,1,1,3,2,2,3,92,1
5518,48815.85,9.64,98.25,55.75,2,0,0,6,5,2,1,2,1,2,93,1
5519,45564.94,5.66,38.37,86.02,1,0,0,10,1,5,4,3,4,2,56,0
5520,11281.62,9.18,96.24,71.73,6,0,0,9,3,3,5,5,4,2,56,1
5521,33490.49,5.39,42.54,56.12,6,2,0,3,2,1,5,2,1,4,70,1
5522,15638.37,9.52,49.97,36.72,0,0,0,3,3,2,2,5,5,5,62,1
5523,21465.01,7.38,52.86,67.29,0,2,3,5,1,4,4,1,3,1,73,1
5524,47318.86,7.66,45.84,48.71,6,0,0,4,2,2,3,5,2,2,53,0
5525,23194.14,8.9,79.9,49.22,1,0,0,10,1,5,5,1,4,2,69,1
5526,44324.72,7.59,42.26,93.79,1,5,0,10,4,3,2,3,1,5,96,1
5527,27783.19,7.32,60.02,43.52,0,0,0,4,4,4,2,1,1,4,58,1
5528,19733.35,9.77,78.48,62.57,6,0,0,6,3,1,5,2,4,5,84,1
5529,34822.02,6.64,60.31,52.21,2,0,0,10,4,5,3,2,4,5,69,1
5530,29045.13,7.27,94.22,39.8,2,0,0,8,2,4,1,1,5,1,85,1
5531,24582.47,7.41,51.75,42.83,0,0,0,6,3,3,2,4,3,5,70,1
5532,13331.18,9.97,66.88,82.58,5,0,0,10,2,2,3,4,4,2,90,1
5533,37940.77,8.64,72.05,71.48,5,0,0,5,4,4,1,5,5,1,91,0
5534,25873.26,6.47,82.81,57.25,6,0,0,3,3,2,1,3,4,1,76,0
5535,37711.17,7.12,89.05,53.35,5,0,0,4,3,5,3,1,5,5,61,0
5536,27247.17,6.12,58.09,51.85,2,1,0,7,4,1,4,2,3,1,77,0
5537,49245.94,5.38,68.82,38.79,5,0,0,6,5,5,4,4,4,5,54,0
5538,47047.15,7.98,67.77,88.13,0,2,0,3,1,3,5,2,2,5,50,1
5539,25193.49,5.26,70.13,94.1,5,0,0,9,3,1,2,5,4,2,56,1
5540,37377.49,6.05,83.69,49.88,3,0,0,5,1,5,3,2,4,2,50,1
5541,25201.33,7.05,75.56,44.22,0,0,0,4,4,5,3,3,3,3,72,1
5542,26760.3,7.75,97.99,62.19,6,0,0,8,3,5,2,5,4,4,57,1
5543,34330.57,9.49,39.2,61.58,3,0,1,5,3,4,4,2,1,1,95,1
5544,49176.1,6.52,95.31,51.19,4,3,0,7,2,5,3,4,3,3,58,0
5545,39146.83,5.81,76.44,38.29,1,0,0,4,3,2,1,1,4,5,60,0
5546,29371.42,9.48,93.43,69.91,1,0,0,4,1,4,1,5,3,2,90,1
5547,14472.57,8.43,81.14,37.08,2,0,1,8,1,3,5,3,4,1,81,1
5548,22373.1,7.33,44.55,62.16,1,0,0,10,2,2,1,5,4,1,93,1
5549,26696.47,5.58,68.4,49.92,6,0,0,6,4,3,1,4,5,1,63,0
5550,23995.09,5.56,51.92,77.56,0,0,0,7,4,2,3,5,2,2,75,1
5551,30548.55,7.41,37.52,90.42,6,0,0,8,4,1,2,5,4,4,87,1
5552,26510.15,5.89,50.77,39.68,2,0,0,5,3,2,2,5,2,2,71,1
5553,17212.13,7.21,49.68,36.59,0,0,0,6,1,5,4,1,3,4,63,1
5554,24211.74,6.57,38.74,84.37,2,0,0,4,4,1,5,5,3,4,97,1
5555,21527.56,7.68,50.23,78.89,4,0,2,9,1,4,1,3,4,1,61,1
5556,35298.61,9.83,87.69,75.93,5,0,0,9,2,1,4,1,1,1,75,0
5557,43792.57,8.18,76.29,49.31,0,1,0,3,3,2,4,2,3,1,61,1
5558,39633.98,7,46.33,85.11,1,0,0,7,3,4,5,3,2,4,81,0
5559,35708.84,8.83,55.11,58.02,0,3,0,5,5,1,3,5,4,4,68,1
5560,28377.33,5.01,77.71,67.89,4,0,0,3,3,2,4,5,3,1,94,0
5561,47692.19,6.29,88.13,80.65,2,0,0,6,1,4,2,1,5,5,51,0
5562,14758.06,6.31,62.13,41.98,0,0,0,9,2,2,3,3,2,5,74,1
5563,37560.92,9.04,83.75,78.13,5,0,0,4,1,4,3,2,3,1,99,1
5564,44229.11,9.54,52.88,80.91,6,0,3,6,3,5,3,5,3,1,51,0
5565,25928.7,5.05,85.49,81.46,6,0,0,5,3,3,5,2,1,5,94,0
5566,43796.64,7.69,70.53,84.92,0,0,0,7,3,5,5,3,4,5,95,0
5567,29388.06,9.34,41.63,58.25,0,0,0,7,1,5,1,5,1,5,55,1
5568,26541.41,5.72,92.61,60.23,5,0,0,8,1,3,4,4,3,3,60,1
5569,19226.8,6.6,76.31,91.75,0,0,0,3,5,4,3,2,4,4,82,1
5570,15002.39,7.26,96.52,75.49,1,0,0,9,4,2,3,5,2,3,100,1
5571,34542.38,6.89,52.22,36.07,0,3,0,8,5,1,3,3,3,1,51,1
5572,36879.42,5.9,74.07,53.79,3,3,0,10,1,4,3,4,1,4,90,0
5573,30069.54,7.75,97.19,43.03,1,0,0,9,5,3,5,1,1,2,75,1
5574,35408.26,6.44,46.83,65.51,2,0,0,5,4,2,4,5,4,2,68,0
5575,27307.45,8.48,75.42,76.98,0,0,0,10,5,1,3,2,2,1,93,1
5576,12938.74,8.43,74.48,35.45,3,2,0,6,2,5,5,3,4,1,74,1
5577,29399.96,7.45,76.23,63.07,3,0,0,10,4,2,2,3,5,1,80,1
5578,20630.27,9.35,66.32,37.08,0,0,0,10,4,5,3,3,2,4,78,0
5579,19083.57,8.55,55.11,61.34,0,0,0,9,2,5,5,3,5,1,71,1
5580,38151.4,6.54,49.33,53.22,0,0,0,5,5,1,1,5,5,4,63,1
5581,29406.31,6.54,83.97,36.56,5,0,0,5,4,1,1,2,2,2,91,0
5582,43361,9.04,76.46,56.64,2,3,1,5,4,1,3,2,4,2,68,0
5583,47031.71,6.37,47.4,51.88,2,0,0,7,4,5,3,4,2,5,93,1
5584,47736.3,8.78,77.76,53.49,0,0,0,4,4,1,4,4,1,1,69,0
5585,26717.31,5.77,59.8,37.54,0,2,0,7,4,1,3,5,1,1,92,0
5586,11037.64,9.61,82.7,59.31,5,0,0,3,4,4,2,1,1,5,66,1
5587,30350.9,8.11,85.84,51.62,4,0,2,6,4,2,3,2,2,4,68,0
5588,49539.69,9.06,92.3,79.76,0,0,0,8,5,3,4,3,3,3,52,1
5589,19778.07,8.59,73.04,41.58,4,0,0,9,5,2,5,3,1,1,75,1
5590,19659.08,5.96,57.99,46.52,6,0,0,7,4,5,1,3,1,2,78,0
5591,21370.44,8.14,44.1,75.12,4,0,0,5,3,5,4,5,4,5,96,1
5592,45670.37,9.47,89.02,60.91,5,3,0,7,5,3,2,3,4,3,95,1
5593,28112.16,8.81,97.14,93.64,1,0,0,7,5,4,5,3,1,5,95,0
5594,33483.7,5.62,77.41,48.38,0,0,0,7,3,4,5,1,2,5,93,1
5595,46605.47,5.57,54.89,75.91,0,0,0,5,5,1,3,1,3,5,91,1
5596,49300.18,8.73,76.9,88.95,3,0,0,5,3,1,4,2,2,2,78,0
5597,29455.76,7.97,61.88,46.76,0,0,0,9,5,2,4,2,1,1,75,1
5598,42036.61,5.22,96.56,60.94,0,0,0,5,2,3,3,2,2,5,63,0
5599,23943.14,5.3,56.96,53.84,6,0,0,4,1,4,1,3,2,5,59,0
5600,48253.12,5.85,43.08,41.03,3,0,0,7,4,2,2,2,2,5,93,1
5601,30816.51,7.26,74.97,48.58,6,0,0,3,5,1,1,3,5,3,69,0
5602,24968.14,7.69,57.86,73.66,1,0,0,8,2,3,5,1,4,3,83,0
5603,27046.68,8.54,81.9,43.96,6,0,0,6,1,5,5,5,3,1,51,1
5604,14706.47,8.52,60.84,85.42,3,0,0,8,1,5,1,1,1,3,79,1
5605,40591.55,9.86,81.84,42.43,1,0,0,10,4,2,2,3,5,4,85,1
5606,12758.52,6.57,77.98,81.99,2,0,0,7,3,4,5,1,1,5,67,1
5607,23893.98,8.98,83.9,58.22,2,0,0,10,2,2,5,4,3,4,66,0
5608,33111.36,9.47,68.46,51.84,3,0,0,9,3,5,4,2,4,4,60,1
5609,28717.45,8.09,97.97,68.4,5,0,0,7,4,1,4,2,5,3,86,0
5610,25680.2,7.4,73.36,38.72,1,0,0,8,2,4,2,3,5,5,62,1
5611,27792.01,5.84,87.03,87.47,3,0,0,5,4,5,5,4,4,1,62,0
5612,36716.28,5.4,64.03,71.53,1,0,0,10,2,5,5,2,1,5,65,1
5613,16400.18,5.06,85.43,73.01,4,0,0,8,5,5,5,2,5,4,68,1
5614,18915.47,6.3,83.98,39.63,2,0,0,5,1,5,4,2,2,3,61,0
5615,22453.25,5.18,87.55,46.17,2,0,0,8,3,3,2,3,2,4,85,1
5616,36615,7.4,68.34,91.48,3,0,0,4,2,1,1,5,4,1,67,1
5617,25512.76,7.55,45.02,83.6,0,0,0,9,2,5,5,4,5,5,90,1
5618,27048.82,7.6,89.12,71.81,3,0,0,5,1,3,5,3,5,2,55,0
5619,48995.9,8.4,88.01,82.96,0,0,2,9,2,1,2,2,1,4,98,0
5620,24039.79,9.77,73.81,70.04,3,0,0,9,3,5,3,3,2,4,60,0
5621,42049.51,8.68,63.21,47.23,1,0,0,4,5,1,3,5,3,5,80,1
5622,31903,5.41,44.36,75.56,0,0,0,9,3,2,3,5,5,1,72,0
5623,46375.48,7,52.99,48.98,1,0,0,7,4,4,5,3,2,3,88,0
5624,19588.14,9.88,84.49,80.44,5,0,0,10,3,2,5,5,4,1,52,0
5625,11931.58,7.5,55.55,64.38,1,0,0,5,4,4,4,3,2,1,75,0
5626,31650.75,6.78,40.85,75.08,6,0,0,7,4,5,2,4,5,5,86,0
5627,46633.63,9.99,84.09,37.19,3,5,0,7,5,5,2,4,4,3,58,0
5628,45946.88,6.34,48.56,48.24,2,0,0,5,3,5,1,1,3,5,70,1
5629,24169.19,7.1,98.44,58.75,4,4,0,10,2,1,3,5,1,3,63,1
5630,40656.8,6.98,77.6,58.53,0,0,0,7,4,3,3,5,2,4,73,1
5631,32961.12,7.58,35.75,57.39,1,0,0,8,3,4,3,5,1,1,89,1
5632,45492.5,6.69,45.22,59.29,0,0,0,3,2,1,2,3,1,5,76,1
5633,15293.99,5.38,77.49,86.73,0,3,1,9,1,5,1,5,5,3,97,0
5634,12696.12,7.56,64.55,93.45,1,1,0,5,3,5,5,5,5,3,77,0
5635,21045.54,7.47,98.69,86.11,6,0,0,5,1,5,3,4,3,5,55,1
5636,25958.45,9.11,76.09,52.58,3,0,0,5,3,2,4,2,1,5,99,1
5637,44899.31,8.48,45.88,57.59,6,4,2,8,2,4,5,3,5,5,80,1
5638,47662.5,9.73,67.62,82.63,0,0,0,3,5,1,5,2,1,1,60,0
5639,19809.92,6.86,84.98,44.79,3,0,0,8,1,3,3,4,5,5,79,0
5640,10277.39,5.27,55.67,53.8,3,0,0,5,5,1,4,2,3,2,59,0
5641,36984.25,5.46,90.25,93.57,6,0,0,10,2,5,1,5,1,3,65,1
5642,44562.28,8.76,52.06,93.25,4,0,0,8,2,3,2,2,2,2,62,0
5643,13965.11,9.27,42.62,76.95,6,0,0,5,4,4,3,3,4,2,60,0
5644,18367.73,7.24,57.43,71.63,5,0,0,9,5,5,1,2,2,3,90,1
5645,34585.27,9.61,47.22,92.84,3,0,0,10,1,1,1,1,1,4,51,1
5646,18460.83,7.56,65,55.31,4,0,0,7,2,3,4,3,1,2,97,0
5647,16453.49,9.22,54.94,73.48,4,0,0,8,4,1,5,4,4,1,84,0
5648,44174.97,9.39,41.73,65.28,0,0,0,7,3,3,2,3,3,4,99,0
5649,45025.25,7.66,53.31,56.98,6,0,0,9,5,1,4,3,1,1,93,0
5650,21688.67,7.93,42.05,43.21,0,0,0,6,2,3,5,1,5,3,89,1
5651,42719.37,7.85,89.33,49.45,2,0,0,6,5,3,3,5,5,4,92,1
5652,29982.64,6.79,64.2,61.6,4,0,0,10,2,3,1,5,5,5,93,0
5653,12143.89,5.66,54.05,91.57,5,0,0,4,4,5,5,3,1,1,57,0
5654,35075.78,7.58,91.46,55.71,6,0,0,7,2,2,2,2,5,4,65,1
5655,14521.06,9.44,56.19,67.92,3,0,0,8,4,1,2,4,1,5,96,1
5656,24004.83,8.13,89.81,58.2,5,0,0,9,1,1,1,4,2,4,70,0
5657,11631.18,5.82,48.55,66.83,2,0,0,7,5,4,2,4,5,3,76,0
5658,41033.71,9.45,98.35,51.84,6,0,0,8,4,3,3,5,3,3,96,1
5659,35460.87,5.65,88.99,59.32,5,4,0,5,1,4,5,2,1,5,61,1
5660,41417.67,8.13,44.53,89.16,5,0,0,5,2,3,4,4,2,2,61,1
5661,14124,5.78,80.96,89.76,0,0,0,8,5,5,5,4,3,3,98,1
5662,36013,7.11,73.11,88.86,5,5,0,8,5,3,4,1,5,4,57,0
5663,15666.01,6.51,62.78,93.84,5,1,0,10,4,4,3,3,1,5,88,1
5664,32662.93,6.77,52.85,45.45,0,0,0,5,5,4,1,5,1,3,60,0
5665,17349.61,9.9,61.95,66.44,0,0,0,7,3,5,5,4,4,2,62,0
5666,38026.71,8.31,75.66,85.21,0,0,0,7,4,4,2,3,5,3,51,0
5667,15360.51,5.61,77.87,72.04,0,0,0,9,3,4,4,1,4,2,64,1
5668,42101.49,9.75,88.99,86.63,5,0,0,4,1,4,5,1,2,4,64,0
5669,14190.43,9.85,95.12,86.04,0,0,2,3,3,4,5,1,1,5,74,1
5670,11506.12,7.36,77.26,41.07,1,0,0,7,4,5,3,5,1,4,79,0
5671,47441.92,5.39,66.18,47.22,1,0,0,3,3,3,1,1,4,2,55,1
5672,23794.84,9.54,83.86,38.1,1,1,0,9,4,1,5,1,4,2,88,0
5673,14856.16,9.41,91.85,50.21,1,3,0,3,5,4,3,2,1,4,80,0
5674,43110.84,5.79,61.7,50.72,4,5,0,5,3,5,3,4,5,4,74,0
5675,20739.13,7.6,43.87,46.58,5,5,0,6,3,3,3,3,5,4,84,1
5676,19112.4,8.61,76.65,41.6,1,0,0,3,2,3,4,2,3,1,80,1
5677,10825.77,6.62,41.66,92.66,6,0,0,8,1,5,1,4,1,2,56,0
5678,46343.92,5.94,44.78,62.38,4,0,2,8,4,3,3,3,4,5,74,0
5679,17586.42,7.04,39.54,91.96,3,3,0,8,4,1,2,5,1,4,92,0
5680,18972.95,9.85,91.06,42.69,0,0,0,3,1,5,2,1,3,1,53,1
5681,12396.98,7.89,61.24,59.88,2,0,0,8,4,3,4,3,1,3,94,1
5682,12656.53,8.3,58.76,44.23,1,0,1,9,5,4,1,3,1,2,92,0
5683,10973.96,5.58,92.39,35.52,0,0,2,5,4,4,4,5,4,3,70,0
5684,10769.26,5.79,81.59,91.08,6,2,0,6,3,1,2,1,5,4,65,0
5685,11652.68,8.16,59.57,68.58,4,0,0,5,5,1,5,2,3,5,61,0
5686,45587.84,6.05,83.17,62.89,1,0,0,8,3,5,5,1,5,4,94,1
5687,25427.49,9.22,73.21,68.07,1,0,0,8,5,4,3,5,1,4,75,1
5688,12378.99,5.07,92.74,79.33,0,0,0,8,1,1,2,2,2,5,98,0
5689,14462.44,8.39,84.09,86.41,2,5,0,8,3,3,5,1,4,1,77,1
5690,34827.99,7.64,49.34,42.69,6,0,0,9,3,5,3,4,1,1,85,1
5691,14184.05,6.92,86.9,93.03,2,0,0,4,1,4,1,5,4,5,64,0
5692,30073.94,9.16,69.03,51.58,0,0,0,3,5,2,3,5,2,1,57,1
5693,23914.79,9.76,59.87,73.01,5,0,0,6,4,5,1,3,5,2,92,1
5694,20153.34,6.97,81.22,57.85,5,0,2,9,5,1,4,2,1,5,57,0
5695,10387.47,9.03,95.6,93.27,3,2,0,5,1,4,1,1,5,4,86,1
5696,45827.96,7.73,48.96,79.25,0,0,0,5,4,5,3,1,1,3,98,1
5697,43653.65,7.14,66.46,45.9,0,0,0,7,2,1,5,1,5,4,100,0
5698,18233.79,9.61,82.29,73.79,4,5,0,9,3,1,4,4,2,5,68,1
5699,27066.86,6.6,36.72,88.36,4,0,0,10,5,2,2,4,5,2,78,1
5700,26176.95,7.83,70.11,68.05,0,1,0,10,1,3,1,2,5,4,50,1
5701,15161.44,5.58,61.02,82.1,0,0,0,8,2,2,2,5,4,5,87,0
5702,10888.43,7.14,94.53,45.74,1,4,0,4,3,2,4,2,4,3,82,1
5703,23992.99,6.98,39.1,36.09,5,0,0,5,2,5,4,4,4,2,62,1
5704,21385.63,7.95,36.58,55.01,4,0,0,3,3,2,1,4,5,4,79,0
5705,13575.55,7.2,40.83,68.23,5,0,0,3,1,5,4,2,5,4,96,0
5706,11083.55,6.64,44.43,68.59,5,0,0,4,4,4,2,5,2,2,77,1
5707,43271,6.59,97.01,94.38,5,0,0,5,1,4,4,5,3,5,91,1
5708,45629.86,8.35,57.55,45.41,6,0,0,10,3,4,3,3,2,5,86,1
5709,15680.3,9.76,68.2,51.88,3,0,0,3,4,1,5,4,2,5,71,0
5710,20107.2,7.11,82.89,71.88,5,1,0,6,2,4,2,1,4,2,71,1
5711,28238.17,5.68,60.98,70.99,5,0,0,7,2,5,4,1,4,5,67,1
5712,38232.13,7.73,63.02,39.43,0,4,0,4,2,1,3,3,4,1,69,1
5713,14568.53,8.88,39.09,68.16,2,0,0,6,3,1,3,4,1,1,69,1
5714,23631.25,7.24,96.21,62.35,6,0,0,4,1,5,2,3,3,3,61,1
5715,45267.21,6.17,46.8,76.91,0,0,3,10,5,2,5,5,1,1,62,0
5716,28240.4,8.25,96.87,42.32,2,0,0,3,5,4,3,3,4,1,80,1
5717,24374.21,8.96,88.36,91.8,0,0,0,4,2,5,2,4,1,4,61,1
5718,44219.22,6.32,48.43,69.45,0,0,0,9,1,5,1,3,4,3,77,0
5719,40233.65,5.31,62.63,42.92,5,0,0,7,4,1,4,1,4,3,96,1
5720,14679.91,7.46,82.1,87.81,6,0,0,7,3,4,1,5,5,4,92,0
5721,14526.14,7.45,87.78,82.51,6,0,2,10,3,2,3,2,2,3,95,0
5722,39462.68,7.93,96.19,86.74,6,0,0,8,1,5,3,1,4,4,53,1
5723,49437.17,9.42,71.61,36.99,4,0,0,10,2,1,2,2,5,5,92,0
5724,32815.43,7.89,57.53,87.17,6,5,1,4,1,2,2,2,2,3,52,1
5725,44274.39,8.88,91.96,46.99,6,0,0,5,1,2,1,5,2,1,90,1
5726,46186.8,7.13,62.81,91.92,1,0,0,6,5,3,1,2,4,3,72,1
5727,21124,6.84,51.3,60.39,4,0,0,7,2,1,1,4,5,5,51,1
5728,22355.56,7.04,67.63,56.42,6,0,0,6,4,4,2,1,1,5,91,1
5729,45155.41,6.45,91.21,76.13,0,0,1,4,4,3,1,4,2,3,58,1
5730,24823.42,7.22,83.62,74.38,2,0,0,10,3,3,3,4,4,3,93,1
5731,35608.97,9.64,71.52,56.41,4,5,0,3,4,3,4,4,2,3,63,1
5732,36113.08,5.89,77.74,51.97,2,0,2,9,2,1,5,4,2,3,82,1
5733,30118.22,7.95,81.17,77.16,3,0,0,9,1,2,5,1,1,4,55,0
5734,17586.76,6.71,58.75,85.52,3,4,0,5,5,3,2,2,3,5,75,1
5735,22191.48,9.23,73.39,81.47,0,1,0,8,4,3,5,5,2,4,50,0
5736,39357.94,7.09,58.46,40.08,0,0,0,5,3,2,5,4,2,4,50,0
5737,23386.99,6.22,38.62,49.17,5,0,0,10,3,3,3,5,2,3,65,0
5738,42175.5,8.57,59.73,38.16,0,0,0,8,2,3,2,5,2,1,66,1
5739,40497.33,6.91,93.88,57.51,6,0,0,10,5,4,5,4,5,1,77,0
5740,13905.15,7.12,60.72,37.88,6,0,0,3,5,1,3,2,4,3,50,0
5741,14756.48,9.57,57.07,38.57,0,0,0,8,3,1,5,5,3,3,58,0
5742,38305.65,9.11,49.87,42.6,6,0,0,8,5,2,3,2,5,3,88,0
5743,39779.6,8.01,64.19,78.41,3,0,0,10,1,3,5,1,1,5,52,0
5744,37828.26,5.45,43.38,74.88,5,0,0,9,4,5,5,2,1,1,78,1
5745,13785.26,9.55,90.65,45.58,4,0,0,5,2,5,4,5,3,5,53,1
5746,26782.95,7.83,49.23,85.99,0,0,0,3,4,2,4,2,5,2,91,1
5747,11021.11,6.27,68.1,74.27,3,0,2,6,2,4,2,1,5,2,82,0
5748,35198.4,7.97,90.65,81.86,5,0,0,10,5,5,3,2,3,5,55,0
5749,20488.6,9.83,68.03,78.24,3,0,0,10,4,2,5,5,1,3,73,1
5750,21979.71,8.55,73.12,64.41,6,0,0,10,1,4,4,2,3,3,54,1
5751,19773.22,5.35,44.42,82.01,1,0,0,4,5,4,1,2,4,5,88,0
5752,34010.7,7.19,90.26,38.18,0,0,0,6,4,4,3,4,3,4,88,1
5753,29529.97,6.13,89.65,57.33,0,0,0,9,1,5,2,3,3,5,65,1
5754,17248.02,5.63,90.87,71.39,0,1,0,10,2,3,4,5,5,1,97,0
5755,35743.17,8.2,76.54,52.09,0,0,2,3,3,2,5,1,1,3,97,1
5756,44745.55,5.52,61.21,93.47,1,0,0,3,4,2,2,5,4,5,80,0
5757,16135.81,8.5,81.45,50.26,1,0,0,4,4,3,1,1,2,4,92,0
5758,20337.45,9.09,77.49,73.04,6,4,0,4,1,1,5,4,2,1,80,1
5759,14367.8,7.66,76.62,91.55,2,0,0,5,1,1,3,5,2,4,90,1
5760,10735,7.43,97.7,42.02,6,0,0,10,5,1,1,1,1,1,56,1
5761,17810.81,7.97,75.25,92.75,0,0,0,8,2,4,3,3,2,4,86,1
5762,33055.3,5.86,81.22,93.53,0,0,2,6,2,2,1,5,5,2,59,0
5763,30460.79,7.41,48.56,77.41,0,0,0,5,2,3,2,1,3,1,53,1
5764,24303.08,9.51,82.05,40.23,0,0,0,8,3,3,3,5,2,1,54,0
5765,48402.52,5.44,79.89,71.21,3,0,0,3,1,5,1,2,5,4,78,1
5766,28295.46,6.94,79.58,91.55,5,1,0,4,1,1,2,5,3,5,64,1
5767,29355.34,5.14,71.06,64.6,4,0,0,4,2,5,3,2,3,3,90,1
5768,40308.86,8.61,46.34,51.15,5,2,0,4,2,2,3,2,4,1,57,1
5769,18189.49,6.08,87.19,67.78,4,0,2,9,4,3,4,5,2,1,82,0
5770,15048.96,9.58,70.43,75.11,5,5,2,10,2,2,1,2,1,3,63,1
5771,23957.25,6.73,88.1,51.55,2,0,0,8,4,3,3,3,5,3,82,0
5772,22892.25,6.52,74.62,64.49,5,0,0,6,4,3,4,5,3,1,94,1
5773,32864.79,6.73,64.11,49.66,2,1,0,7,5,1,2,2,1,3,56,0
5774,48166.81,6.65,71.71,86.25,0,1,0,5,5,2,5,1,1,4,51,1
5775,28737.39,8.48,65.63,72.06,6,0,0,6,3,2,1,1,4,2,76,0
5776,43902.15,9.12,95.52,94.37,1,0,0,4,3,5,5,5,2,5,84,1
5777,28004.45,5.17,39.71,57.46,1,0,0,10,1,2,4,1,4,4,83,0
5778,28832.81,7.6,84.51,73.65,2,0,0,3,1,4,5,4,2,2,70,1
5779,23797.77,6.48,97.57,88.08,1,0,0,9,4,3,1,1,4,3,82,0
5780,11604.14,6.06,60.99,70.99,0,1,0,5,3,2,4,1,5,4,82,0
